등록번호,학원명,지역,주소,학년상태,공시학년,과목별학년,이전공개학년,등록근거,보류문구,후기검토단서,기존순위대상,점검일
3000019166,리앤영어교습소,daechi,서울특별시 강남구 개포로 512,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
14367,리온미술학원,daechi,서울특별시 강남구 선릉로86길 15,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000054935,리유다르미술교습소,daechi,서울특별시 강남구 역삼로 137,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000054324,리정멘탈영어교습소,daechi,서울특별시 강남구 논현로 205,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000046545,리즈무용학원,daechi,서울특별시 강남구 선릉로 418,미확인,,"{""arts"": """"}",,[],[],{},아니오,2026-09-19
3000031865,리진교육학원,daechi,서울특별시 강남구 도곡로 458,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000051043,리치해빗클래스원격학원,daechi,서울특별시 강남구 논현로24길 37,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000030815,리트머스미술학원,daechi,서울특별시 강남구 선릉로76길 30,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000052591,리틀러시문해력대치학원,daechi,서울특별시 강남구 선릉로64길 12,미확인,,"{""korean"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000035976,리틀뮤즈음악학원,daechi,서울특별시 강남구 삼성로 151,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000052798,리틀샤인아트스쿨학원,daechi,서울특별시 강남구 선릉로6길 9,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000034303,리틀쇼팽음악학원,daechi,서울특별시 강남구 선릉로4길 7,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000018882,리틀아르떼미술교습소,daechi,서울특별시 강남구 개포로109길 9,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000020053,리핏학원,daechi,서울특별시 강남구 도곡로77길 7,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000051411,링글리영어아케데미영어교습소,daechi,서울특별시 강남구 선릉로6길 14,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000043627,링컨파크아트클럽(LicolnParkArtClub)미술교습소,daechi,서울특별시 강남구 삼성로63길 12-17,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000039934,링콘영어교습소,daechi,서울특별시 강남구 삼성로63길 12-17,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000022761,링크(LINK)물리학원,daechi,서울특별시 강남구 삼성로71길 16,미확인,,"{""science"": """"}",,[],[],{},아니오,2026-09-19
3000037905,마두식순수학원,daechi,서울특별시 강남구 선릉로68길 7,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000018269,마루국어학원,daechi,서울특별시 강남구 삼성로 155,미확인,,"{""korean"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000038909,마루원격학원,daechi,서울특별시 강남구 도곡로83길 8,미확인,,"{""etc"": """"}",,[],[],{},아니오,2026-09-19
3000039482,마리아영어(MARIA ENGLISH)교습소,daechi,서울특별시 강남구 삼성로 305,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000046216,마스터클래스입시컨설팅진학상담지도교습소,daechi,서울특별시 강남구 역삼로74길 5,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000037876,마중물논술학원,daechi,서울특별시 강남구 선릉로 225,미확인,,"{""korean"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000032038,마크영어학원,daechi,서울특별시 강남구 도곡로 510,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000040311,만점자의눈수학학원,daechi,서울특별시 강남구 선릉로 42,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
15440,만지학원,daechi,서울특별시 강남구 삼성로 348,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000031849,만하임바이올린음악교습소,daechi,서울특별시 강남구 선릉로 305,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000031848,맘끄취미미술학원,daechi,서울특별시 강남구 삼성로86길 14,미확인,,"{""arts"": """"}",,[],[],{},아니오,2026-09-19
3000027885,매그나학원,daechi,서울특별시 강남구 삼성로 150,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000028140,매그너스수학학원,daechi,서울특별시 강남구 남부순환로 2911-1,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000054196,매쓰마스터학원,daechi,서울특별시 강남구 삼성로71길 21,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
29177,매쓰몽대치,daechi,서울특별시 강남구 선릉로 120,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000037041,매쓰몽한티센터학원,daechi,서울특별시 강남구 도곡로 325,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
10930,매쓰무적학원,daechi,서울특별시 강남구 남부순환로 2912,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000051164,매쓰테라피수학교습소,daechi,서울특별시 강남구 선릉로68길 11,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000019343,매쓰포유수학교습소,daechi,서울특별시 강남구 삼성로67길 33,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
10176,맥사이언스과학교습소,daechi,서울특별시 강남구 개포로 512,미확인,,"{""science"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000024950,맥스수학학원,daechi,서울특별시 강남구 선릉로62길 32-2,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000052505,맥스포텐수학학원,daechi,서울특별시 강남구 역삼로 456-2,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000028312,맨투맨권수학학원,daechi,서울특별시 강남구 남부순환로365길 38,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000011609,맨투맨권영어학원,daechi,서울특별시 강남구 남부순환로363길 17,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
12813,맨하탄어학원,daechi,서울특별시 강남구 강남대로94길 11,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000025255,맨하튼첼로교습소,daechi,서울특별시 강남구 선릉로 225,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000033437,맹모지교학원,daechi,서울특별시 강남구 삼성로 350-7,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000053117,머머영어학원,daechi,서울특별시 강남구 남부순환로 2909,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000041030,메가스터디SW입시센터학원,daechi,서울특별시 강남구 테헤란로1길 16,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000034695,메가스터디아이티(IT)아카데미학원,daechi,서울특별시 강남구 강남대로94길 13,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000037678,메디스카이랩학원,daechi,서울특별시 강남구 선릉로72길 10-16,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
17427,메릭스수학영어학원,daechi,서울특별시 강남구 강남대로66길 32,미확인,,"{""math"": """", ""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000050852,메멘토수학학원,daechi,서울특별시 강남구 삼성로63길 17,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000027904,메이드인문수리논술학원,daechi,서울특별시 강남구 도곡로 430,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000050349,메이저맵진로진학학원,daechi,서울특별시 강남구 삼성로75길 33,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000046503,메타에듀(METAEDU)학원,daechi,서울특별시 강남구 남부순환로365길 39,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000052235,메타코드기초소양미술학원,daechi,서울특별시 강남구 선릉로72길 19,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000028702,메타코드디자인미술학원,daechi,서울특별시 강남구 역삼로 408,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000041101,메타코드미술학원,daechi,서울특별시 강남구 선릉로72길 10,미확인,,"{""arts"": """"}",,[],[],{},아니오,2026-09-19
3000043563,메타코드조형미술학원,daechi,서울특별시 강남구 선릉로72길 10-12,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000041685,메타코드탑클래스미술학원,daechi,서울특별시 강남구 선릉로72길 10-16,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
24109,메테오에듀학원,daechi,서울특별시 강남구 삼성로71길 14,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
7104,멕스(MEXX)2관학원,daechi,서울특별시 강남구 도곡로 505,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000037518,멕스(MEXX)학원,daechi,서울특별시 강남구 도곡로 435,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000038517,멘토디학원,daechi,서울특별시 강남구 선릉로 318,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000039716,멘토랑학원,daechi,서울특별시 강남구 도곡로 323,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000034708,멘토스플러스진학상담지도교습소,daechi,서울특별시 강남구 삼성로67길 3,미확인,,"{""general"": """"}",고등,[],[],{},아니오,2026-09-19
22648,멘토스학원,daechi,서울특별시 강남구 역삼로64길 22,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
1000036444,명석학원,daechi,서울특별시 강남구 도곡로 447,미확인,,"{""general"": """", ""math"": """"}",,[],[],"{""high"": 4, ""middle"": 1}",아니오,2026-09-19
18460,명인입시컨설팅학원,daechi,서울특별시 강남구 선릉로62길 32-2,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000022680,명지대이세돌바둑교습소,daechi,서울특별시 강남구 선릉로 225,미확인,,"{""etc"": """"}",,[],[],{},아니오,2026-09-19
3000032766,모노스학원,daechi,서울특별시 강남구 삼성로 331,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000054446,모닝에듀아트트랙미술학원,daechi,서울특별시 강남구 테헤란로7길 11,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000034064,모던스테이지현대무용학원,daechi,서울특별시 강남구 역삼로 550,미확인,,"{""arts"": """"}",,[],[],"{""high"": 1}",아니오,2026-09-19
3000022472,모두스만화애니전문학원,daechi,서울특별시 강남구 선릉로82길 15,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000040483,모든것을능가하는국어3관학원,daechi,서울특별시 강남구 선릉로62길 37,미확인,,"{""korean"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000038218,모든것을능가하는국어학원,daechi,서울특별시 강남구 도곡로 417,미확인,,"{""korean"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000022035,모든수학교습소,daechi,서울특별시 강남구 도곡로77길 5,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000051511,모든에듀케이션학원,daechi,서울특별시 강남구 도곡로 522,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000037681,모아시스수학교습소,daechi,서울특별시 강남구 도곡로 515,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000023536,모아트스튜디오(MO ART STUDIO)실용취미미술학원,daechi,서울특별시 강남구 테헤란로8길 28,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000051626,모퉁이돌수학교습소,daechi,서울특별시 강남구 삼성로 212,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000043026,몬스터수학교습소,daechi,서울특별시 강남구 삼성로70길 8,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
25070,무나리아트미술교습소,daechi,서울특별시 강남구 역삼로74길 28,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000051820,문경희영어교습소,daechi,서울특별시 강남구 삼성로 155,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000046381,문법과내신영어교습소,daechi,서울특별시 강남구 삼성로 151,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000048097,문성무용학원,daechi,서울특별시 강남구 남부순환로365길 26,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
